Date,spend_acf,spend_aer,spend_all,spend_apg,spend_grf,spend_hcs,spend_tws,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle
2020-08-11,-0.276,-0.5,-0.0501,-0.11900000000000001,0.0432,-0.195,-0.46399999999999997,-0.102,-0.000472,-0.0566
2020-08-11,-0.255,-0.45899999999999996,-0.0474,-0.0141,0.0949,-0.0144,-0.52,-0.0782,0.0159,-0.0544
2020-08-11,-0.204,-0.581,0.0545,0.10800000000000001,0.182,0.547,-0.395,0.0374,0.13,0.0671
2020-08-11,-0.24,-0.47600000000000003,0.0255,0.00352,0.156,0.17600000000000002,-0.301,-0.00797,0.048,0.018000000000000002
2020-08-11,-0.366,-0.583,-0.0925,-0.162,0.064,-0.317,-0.494,-0.16399999999999998,-0.0492,-0.0806
2020-08-11,-0.228,-0.657,0.0661,0.000593,0.172,-0.27,-0.419,0.138,0.183,-0.00202
2020-08-11,-0.43700000000000006,-0.627,-0.14400000000000002,-0.177,-0.0981,-0.536,-0.526,-0.19699999999999998,-0.145,-0.13699999999999998
2020-08-11,-0.308,-0.6779999999999999,-0.0294,-0.113,0.0463,0.14800000000000002,-0.452,-0.11,-0.0241,-0.0196
2020-08-11,-0.193,-0.574,-0.03,-0.102,0.0682,-0.125,-0.469,0.0278,-0.0434,-0.027000000000000003
2020-08-11,-0.15,-0.22899999999999998,2.51e-05,0.0313,0.0708,-0.0198,-0.348,-0.00635,0.0349,-0.025
2020-08-11,-0.188,-0.419,-0.00921,0.0394,0.0348,-0.153,-0.374,-0.0374,0.0476,-0.026000000000000002
2020-08-11,-0.364,-0.57,-0.0697,-0.10099999999999999,0.20600000000000002,0.0195,-0.526,-0.10800000000000001,0.0951,-0.0596
2020-08-11,-0.326,-0.451,-0.00545,0.0377,0.203,-0.127,-0.52,-0.00312,-0.0516,0.000154
2020-08-11,-0.187,-0.413,0.0562,0.055999999999999994,0.153,-0.188,-0.419,-0.00881,0.0943,0.0381
2020-08-11,-0.469,-0.609,-0.10099999999999999,-0.16,0.0768,-0.13699999999999998,-0.563,-0.121,-0.0597,-0.0883
2020-08-11,-0.179,-0.38799999999999996,0.0118,0.0863,0.10300000000000001,-0.185,-0.45,-0.0477,0.0225,0.0035600000000000002
2020-08-11,-0.231,-0.615,0.052000000000000005,0.0383,0.212,0.546,-0.47200000000000003,-0.0792,0.0631,0.096
2020-08-11,-0.45799999999999996,-0.5379999999999999,-0.09300000000000001,-0.21600000000000003,0.006509999999999999,-0.55,-0.426,-0.523,-0.0575,-0.10400000000000001
2020-08-11,-0.318,-0.613,-0.111,-0.099,0.00411,-0.23199999999999998,-0.524,-0.11199999999999999,-0.105,-0.114
2020-08-11,-0.263,-0.614,-0.129,-0.252,0.125,-0.163,-0.508,-0.113,-0.0775,-0.152
2020-08-11,-0.263,-0.54,-0.0654,-0.0503,0.0579,0.128,-0.455,-0.0991,-0.253,-0.0256
2020-08-11,-0.32299999999999995,-0.44299999999999995,-0.0577,-0.0668,0.149,0.0275,-0.488,-0.0636,0.0299,-0.0587
2020-08-11,-0.5329999999999999,-0.597,-0.0997,-0.17300000000000001,0.183,-0.223,-0.583,-0.17800000000000002,-0.0762,-0.11599999999999999
2020-08-11,-0.39799999999999996,-0.628,-0.0854,-0.175,0.125,-0.0245,-0.514,-0.126,-0.0181,-0.0535
2020-08-11,-0.40299999999999997,-0.513,-0.0752,-0.141,0.125,-0.0964,-0.539,-0.0948,-0.0623,-0.086
2020-08-11,-0.26899999999999996,-0.586,-0.0686,-0.13,0.0597,-0.17800000000000002,-0.503,-0.11800000000000001,0.015,-0.0583
2020-08-11,-0.248,-0.614,-0.00734,0.0532,0.188,-0.0632,-0.531,-0.0905,0.0405,-0.0195
2020-08-11,-0.205,-0.41600000000000004,0.018000000000000002,0.0654,0.0925,0.14,-0.435,-0.0332,0.0209,0.0184
2020-08-11,-0.45399999999999996,-0.557,-0.0906,-0.174,0.2,-0.145,-0.491,-0.11,-0.048,-0.105
2020-08-11,-0.316,-0.501,-0.0327,-0.0322,0.0978,-0.111,-0.456,-0.124,0.16,-0.0245
2020-08-11,-0.434,-0.7609999999999999,-0.113,-0.11800000000000001,0.0692,-0.249,-0.38,-0.0857,-0.34600000000000003,-0.105
2020-08-11,-0.21,-0.5329999999999999,0.0245,0.0299,0.124,-0.109,-0.46399999999999997,-0.0046700000000000005,0.0974,0.00829
2020-08-11,-0.381,-0.425,-0.048,0.023,0.0914,-0.226,-0.495,0.0279,-0.0969,-0.0757
2020-08-11,-0.263,-0.542,0.00421,-0.0133,0.129,-0.242,-0.465,-0.0997,0.0727,-0.0606
2020-08-11,-0.309,-0.583,-0.091,-0.231,0.00434,-0.10099999999999999,-0.489,-0.0937,-0.0634,-0.11
2020-08-11,-0.375,-0.52,-0.0678,-0.222,0.24100000000000002,-0.365,-0.418,-0.11199999999999999,-0.0893,-0.0431
2020-08-11,-0.40700000000000003,-0.624,-0.0174,0.0827,0.0328,-0.615,-0.474,-0.0193,-0.191,-0.034
2020-08-11,-0.386,-0.581,-0.0675,-0.127,0.126,-0.0818,-0.504,-0.11199999999999999,0.0386,-0.0644
2020-08-11,-0.491,-0.455,-0.0617,-0.312,0.132,-0.00761,-0.446,-0.142,0.0463,-0.000714
2020-08-11,-0.162,-0.318,0.0361,-0.0214,0.136,-0.0724,-0.366,-0.152,0.027999999999999997,0.0451
2020-08-11,-0.418,-0.47600000000000003,-0.0856,-0.10400000000000001,0.10400000000000001,-0.0618,-0.527,-0.142,-0.0861,-0.0754
2020-08-11,-0.27899999999999997,-0.5710000000000001,-0.0506,-0.242,0.0593,0.0675,-0.42,-0.131,-0.0607,-0.0351
2020-08-12,-0.139,-0.35200000000000004,0.0623,0.149,0.0848,-0.042,-0.38799999999999996,0.0192,0.0929,0.0462
2020-08-12,-0.40399999999999997,-0.24600000000000002,-0.0922,-0.0432,0.0787,-0.802,-0.525,-0.0469,0.0427,-0.177
2020-08-12,-0.315,-0.636,-0.0201,-0.0727,0.0519,-0.0532,-0.48200000000000004,-0.0542,-0.0118,-0.00674
2020-08-12,-0.16399999999999998,-0.256,0.0531,0.0356,0.0875,0.23,-0.508,-0.0125,0.0575,0.0618
2020-08-12,-0.483,-0.648,-0.13,-0.322,0.15,-0.185,-0.537,-0.141,-0.122,-0.113
2020-08-12,-0.401,-0.5870000000000001,-0.0905,-0.154,0.077,-0.168,-0.5579999999999999,-0.094,-0.0663,-0.0969
2020-08-12,-0.466,-0.39399999999999996,-0.154,-0.18600000000000003,0.188,-0.0204,-0.5920000000000001,-0.16399999999999998,-0.162,-0.127
2020-08-12,-0.565,-0.7140000000000001,-0.14,-0.353,0.0819,-0.562,-0.5,-0.0269,-0.0763,-0.18899999999999997
2020-08-12,-0.575,-0.38,-0.34600000000000003,-0.34700000000000003,0.0543,0.131,-0.6990000000000001,-0.32799999999999996,-0.401,-0.46
2020-08-12,-0.271,-0.49700000000000005,-0.0426,-0.095,0.0483,-0.165,-0.46299999999999997,-0.0965,0.00804,-0.0495
2020-08-12,-0.255,-0.47100000000000003,-0.0507,-0.022000000000000002,0.0929,-0.0414,-0.526,-0.0824,0.0111,-0.0586
2020-08-12,-0.192,-0.5479999999999999,0.0543,0.114,0.172,0.574,-0.444,0.0393,0.15,0.066
2020-08-12,-0.226,-0.516,0.0217,0.0109,0.138,0.00469,-0.315,-0.0624,0.0427,0.0165
2020-08-12,-0.369,-0.579,-0.0838,-0.168,0.0622,-0.195,-0.47200000000000003,-0.157,-0.0504,-0.0706
2020-08-12,-0.22899999999999998,-0.642,0.0729,0.00577,0.161,-0.285,-0.424,0.131,0.183,0.00793
2020-08-12,-0.41,-0.662,-0.142,-0.17,-0.102,-0.605,-0.507,-0.19699999999999998,-0.14300000000000002,-0.136
2020-08-12,-0.29600000000000004,-0.583,-0.0254,-0.15,0.0652,0.151,-0.451,-0.0948,-0.00665,-0.0151
2020-08-12,-0.192,-0.5820000000000001,-0.00775,-0.0748,0.0671,-0.221,-0.449,0.0977,-0.0217,-0.0122
2020-08-12,-0.149,-0.311,0.0069,0.0231,0.07,-0.0201,-0.34299999999999997,-0.0869,0.061,-0.0181
2020-08-12,-0.185,-0.425,0.00302,0.0613,0.0356,-0.14800000000000002,-0.365,0.00151,0.0485,-0.0138
2020-08-12,-0.377,-0.564,-0.068,-0.11800000000000001,0.198,-0.0196,-0.527,-0.105,0.0762,-0.0534
2020-08-12,-0.322,-0.389,-0.00344,0.0306,0.203,-0.1,-0.519,-0.0038799999999999998,-0.0619,0.00571
2020-08-12,-0.18600000000000003,-0.384,0.0526,0.0647,0.147,-0.231,-0.41,0.0012900000000000001,0.0816,0.0369
2020-08-12,-0.46399999999999997,-0.607,-0.0999,-0.165,0.0641,-0.177,-0.574,-0.122,-0.0511,-0.0855
2020-08-12,-0.166,-0.41700000000000004,0.0379,0.102,0.14,-0.0529,-0.455,0.0345,0.0503,0.0202
2020-08-12,-0.221,-0.615,0.0296,0.0373,0.21100000000000002,0.33899999999999997,-0.449,-0.142,0.0811,0.0739
2020-08-12,-0.47100000000000003,-0.545,-0.121,-0.179,0.0175,-0.746,-0.43200000000000005,-0.621,-0.0552,-0.14400000000000002
2020-08-12,-0.306,-0.612,-0.10400000000000001,-0.0897,0.0066099999999999996,-0.24,-0.523,-0.115,-0.0864,-0.10400000000000001
2020-08-12,-0.251,-0.579,-0.114,-0.21100000000000002,0.105,-0.147,-0.478,-0.0792,-0.106,-0.134
2020-08-12,-0.257,-0.45299999999999996,-0.0651,-0.0281,0.0575,-0.0896,-0.455,-0.109,-0.306,-0.0139
2020-08-12,-0.331,-0.409,-0.0445,-0.0519,0.161,0.0163,-0.5,-0.0496,0.0123,-0.043
2020-08-12,-0.509,-0.605,-0.0922,-0.158,0.151,-0.207,-0.585,-0.11900000000000001,-0.0858,-0.109
2020-08-12,-0.39399999999999996,-0.607,-0.0741,-0.159,0.145,-0.0685,-0.498,-0.10800000000000001,-0.0172,-0.0484
2020-08-12,-0.39899999999999997,-0.5720000000000001,-0.077,-0.147,0.11199999999999999,-0.105,-0.534,-0.1,-0.0598,-0.087
2020-08-12,-0.265,-0.595,-0.0708,-0.13699999999999998,0.053,-0.222,-0.499,-0.11900000000000001,0.007790000000000001,-0.0609
2020-08-12,-0.254,-0.612,-0.00295,0.0454,0.175,-0.136,-0.478,-0.0908,0.0552,-0.0173
2020-08-12,-0.18899999999999997,-0.395,0.0315,0.0937,0.11,0.16399999999999998,-0.43700000000000006,-0.0424,0.0345,0.0349
2020-08-12,-0.45299999999999996,-0.551,-0.0945,-0.159,0.19899999999999998,-0.0746,-0.505,-0.127,-0.0386,-0.105
2020-08-12,-0.325,-0.485,-0.0324,-0.0352,0.0874,-0.0562,-0.439,-0.124,0.175,-0.0274
2020-08-12,-0.441,-0.8009999999999999,-0.0952,-0.129,0.0331,-0.17800000000000002,-0.433,-0.024,-0.34299999999999997,-0.0882
2020-08-12,-0.205,-0.525,0.0355,0.0232,0.125,-0.0438,-0.46799999999999997,-0.0172,0.11599999999999999,0.0225
2020-08-12,-0.37200000000000005,-0.35100000000000003,-0.0639,0.0373,0.057,-0.157,-0.505,0.0442,-0.115,-0.0939
2020-08-12,-0.261,-0.551,0.00297,-0.0052899999999999996,0.133,-0.204,-0.474,-0.092,0.0714,-0.0626
2020-08-12,-0.302,-0.586,-0.0867,-0.21600000000000003,0.00133,-0.0716,-0.486,-0.0928,-0.0502,-0.106
2020-08-12,-0.377,-0.48700000000000004,-0.0721,-0.21899999999999997,0.212,-0.29,-0.41600000000000004,-0.11800000000000001,-0.10099999999999999,-0.0424
2020-08-12,-0.413,-0.6779999999999999,-0.0208,0.0704,0.0416,-0.626,-0.503,0.00698,-0.264,-0.0313
2020-08-12,-0.385,-0.5710000000000001,-0.0617,-0.128,0.11900000000000001,-0.0104,-0.5,-0.111,0.0421,-0.0532
2020-08-12,-0.491,-0.46,-0.055,-0.308,0.141,0.00059,-0.45,-0.135,0.0514,0.0063100000000000005
2020-08-12,-0.171,-0.33299999999999996,0.0374,-0.038,0.139,0.177,-0.35700000000000004,-0.131,0.0282,0.0456
2020-08-12,-0.41600000000000004,-0.456,-0.08,-0.121,0.09699999999999999,-0.0705,-0.506,-0.12300000000000001,-0.0906,-0.0738
2020-08-12,-0.292,-0.7340000000000001,-0.0648,-0.212,0.0509,-0.00361,-0.436,-0.126,-0.0733,-0.0504
2020-08-13,-0.126,-0.36200000000000004,0.0657,0.16,0.0905,-0.10099999999999999,-0.389,0.0159,0.10300000000000001,0.0423
2020-08-13,-0.35700000000000004,0.161,-0.077,0.0237,0.081,-0.721,-0.507,-0.0597,0.00805,-0.146
2020-08-13,-0.293,-0.621,-0.0261,-0.10099999999999999,0.0479,-0.171,-0.517,-0.0666,-0.0318,-0.00489
2020-08-13,-0.14400000000000002,-0.262,0.0499,0.0511,0.0754,0.129,-0.52,-0.00733,0.073,0.0425
2020-08-13,-0.485,-0.6509999999999999,-0.133,-0.32,0.139,-0.172,-0.54,-0.14400000000000002,-0.11800000000000001,-0.11800000000000001
2020-08-13,-0.39399999999999996,-0.595,-0.0949,-0.159,0.0664,-0.166,-0.5589999999999999,-0.1,-0.0714,-0.10099999999999999
2020-08-13,-0.47700000000000004,-0.39399999999999996,-0.14400000000000002,-0.201,0.19899999999999998,-0.315,-0.616,-0.16,-0.165,-0.10800000000000001
2020-08-13,-0.546,-0.636,-0.156,-0.315,0.021,-0.622,-0.508,-0.0593,-0.0814,-0.193
2020-08-13,-0.581,-0.446,-0.36,-0.32,0.0647,-0.23399999999999999,-0.698,-0.34299999999999997,-0.402,-0.466
2020-08-13,-0.263,-0.48,-0.0324,-0.0672,0.0559,-0.204,-0.466,-0.0856,0.0219,-0.0405
2020-08-13,-0.24600000000000002,-0.479,-0.0521,-0.0281,0.0977,-0.0852,-0.528,-0.0815,0.006,-0.0608
2020-08-13,-0.195,-0.618,0.0652,0.15,0.161,-0.08199999999999999,-0.384,0.0641,0.184,0.0575
2020-08-13,-0.226,-0.517,-0.0057399999999999994,-0.0179,0.131,0.128,-0.337,-0.0779,0.00805,-0.00916
2020-08-13,-0.35700000000000004,-0.539,-0.0874,-0.183,0.0598,-0.217,-0.486,-0.156,-0.0406,-0.08
2020-08-13,-0.223,-0.6759999999999999,0.0825,0.0243,0.168,-0.301,-0.413,0.162,0.204,0.007409999999999999
2020-08-13,-0.408,-0.55,-0.13699999999999998,-0.165,-0.0851,-0.467,-0.484,-0.19,-0.129,-0.138
2020-08-13,-0.276,-0.584,-0.0229,-0.10800000000000001,0.0645,-0.0807,-0.47200000000000003,-0.0794,-0.0349,-0.0035
2020-08-13,-0.18600000000000003,-0.5479999999999999,-0.00128,-0.0793,0.0607,0.0585,-0.44299999999999995,0.05,-0.00288,-0.0108
2020-08-13,-0.13699999999999998,-0.268,0.00257,0.0346,0.0772,0.0425,-0.327,-0.11599999999999999,0.0528,-0.015
2020-08-13,-0.19699999999999998,-0.466,0.000515,0.0588,0.0374,0.11699999999999999,-0.38,-0.0108,0.0642,-0.0217
2020-08-13,-0.39299999999999996,-0.59,-0.0763,-0.141,0.17300000000000001,-0.156,-0.51,-0.11199999999999999,0.0665,-0.0599
2020-08-13,-0.33299999999999996,-0.42100000000000004,-0.016,0.00866,0.191,-0.0778,-0.5329999999999999,-0.0166,-0.139,0.0005110000000000001
2020-08-13,-0.188,-0.354,0.059000000000000004,0.0704,0.14,-0.23,-0.426,0.0214,0.0924,0.0379
2020-08-13,-0.457,-0.59,-0.102,-0.16,0.0614,-0.184,-0.578,-0.11800000000000001,-0.0618,-0.0924
2020-08-13,-0.135,-0.332,0.0332,0.11,0.13699999999999998,-0.174,-0.44799999999999995,-0.0189,0.0608,-0.0162
2020-08-13,-0.20800000000000002,-0.597,0.019,0.0229,0.201,0.308,-0.447,-0.11900000000000001,0.0772,0.0453
2020-08-13,-0.489,-0.579,-0.131,-0.19699999999999998,-0.0404,-0.349,-0.446,-0.639,-0.0741,-0.154
2020-08-13,-0.306,-0.621,-0.0961,-0.0583,0.0104,-0.24,-0.512,-0.124,-0.0646,-0.0918
2020-08-13,-0.252,-0.578,-0.122,-0.188,0.106,-0.218,-0.518,-0.0839,-0.121,-0.139
2020-08-13,-0.287,-0.451,-0.07,-0.0404,0.042,-0.22399999999999998,-0.48,-0.11199999999999999,-0.387,-0.0259
2020-08-13,-0.344,-0.386,-0.0585,-0.065,0.11900000000000001,-0.0819,-0.5,-0.0678,-0.00558,-0.0532
2020-08-13,-0.501,-0.56,-0.10300000000000001,-0.15,0.14300000000000002,-0.128,-0.531,-0.166,-0.11699999999999999,-0.10800000000000001
2020-08-13,-0.409,-0.63,-0.0802,-0.16899999999999998,0.13,-0.124,-0.5,-0.114,-0.0018100000000000002,-0.0586
2020-08-13,-0.391,-0.573,-0.0803,-0.152,0.0975,-0.2,-0.529,-0.10300000000000001,-0.0649,-0.0893
2020-08-13,-0.263,-0.628,-0.0784,-0.153,0.0407,-0.226,-0.49700000000000005,-0.127,0.00268,-0.0699
2020-08-13,-0.26,-0.616,-0.0042899999999999995,0.0251,0.161,-0.0861,-0.48,-0.102,0.0623,-0.0146
2020-08-13,-0.18899999999999997,-0.396,0.0245,0.0555,0.105,-0.191,-0.425,-0.0681,0.018000000000000002,0.0341
2020-08-13,-0.42700000000000005,-0.606,-0.0973,-0.139,0.207,-0.0654,-0.51,-0.126,-0.0394,-0.109
2020-08-13,-0.34,-0.509,-0.0476,-0.0518,0.0364,-0.0953,-0.44799999999999995,-0.157,0.18100000000000002,-0.0377
2020-08-13,-0.39299999999999996,-0.754,-0.0886,-0.147,0.0148,-0.0709,-0.633,-0.0532,-0.266,0.032
2020-08-13,-0.207,-0.521,0.0383,0.0146,0.111,-0.0342,-0.449,-0.0103,0.11800000000000001,0.0252
2020-08-13,-0.365,-0.368,-0.0885,0.0578,0.0609,-0.16899999999999998,-0.531,-0.00675,-0.17300000000000001,-0.10800000000000001
2020-08-13,-0.255,-0.578,-0.000624,-0.0121,0.13699999999999998,-0.235,-0.47100000000000003,-0.095,0.0659,-0.0653
2020-08-13,-0.29600000000000004,-0.595,-0.0855,-0.20800000000000002,0.00302,-0.0849,-0.48,-0.0957,-0.0403,-0.105
2020-08-13,-0.363,-0.474,-0.0591,-0.205,0.207,-0.301,-0.41,-0.094,-0.0996,-0.0378
2020-08-13,-0.42200000000000004,-0.647,-0.03,0.0893,0.0189,-0.551,-0.483,-0.017,-0.281,-0.0325
2020-08-13,-0.376,-0.581,-0.0648,-0.134,0.10300000000000001,-0.0556,-0.519,-0.115,0.0389,-0.0545
2020-08-13,-0.496,-0.435,-0.0673,-0.303,0.128,0.0165,-0.473,-0.133,-0.0407,-0.0113
2020-08-13,-0.175,-0.37200000000000005,0.0391,-0.028999999999999998,0.12,0.0459,-0.36,-0.128,0.0313,0.0462
2020-08-13,-0.41,-0.37,-0.0764,-0.11800000000000001,0.0875,-0.163,-0.503,-0.11800000000000001,-0.0921,-0.07
2020-08-13,-0.292,-0.664,-0.0605,-0.233,0.0589,-0.0877,-0.46799999999999997,-0.127,-0.0925,-0.0477
2020-08-14,-0.138,-0.36700000000000005,0.0564,0.165,0.0893,-0.106,-0.408,0.009609999999999999,0.0991,0.0294
2020-08-14,-0.294,-0.12,-0.111,-0.114,0.0556,-0.6970000000000001,-0.5710000000000001,-0.129,0.0945,-0.10800000000000001
2020-08-14,-0.272,-0.62,-0.0225,-0.11199999999999999,0.0937,-0.156,-0.522,-0.0611,-0.0459,0.00686
2020-08-14,-0.136,-0.319,0.0495,0.0526,0.0586,0.0909,-0.514,0.052000000000000005,0.0776,0.0326
2020-08-14,-0.479,-0.655,-0.133,-0.321,0.134,-0.174,-0.541,-0.142,-0.128,-0.11900000000000001
2020-08-14,-0.385,-0.579,-0.0938,-0.153,0.062,-0.165,-0.5589999999999999,-0.0986,-0.0722,-0.0998
2020-08-14,-0.469,-0.379,-0.142,-0.20800000000000002,0.18100000000000002,-0.332,-0.604,-0.149,-0.14,-0.133
2020-08-14,-0.574,-0.619,-0.158,-0.28600000000000003,0.0533,-0.578,-0.504,-0.0761,-0.00656,-0.19
2020-08-14,-0.5820000000000001,-0.784,-0.35600000000000004,-0.325,0.0441,-0.248,-0.672,-0.34600000000000003,-0.39399999999999996,-0.45
2020-08-14,-0.249,-0.475,-0.025,-0.0521,0.0546,-0.188,-0.465,-0.0732,0.0271,-0.0335
2020-08-14,-0.249,-0.49200000000000005,-0.0449,-0.0371,0.10800000000000001,-0.09300000000000001,-0.518,-0.07400000000000001,0.0246,-0.0569
2020-08-14,-0.19899999999999998,-0.585,0.0663,0.163,0.17600000000000002,-0.0909,-0.35700000000000004,0.0577,0.243,0.0629
2020-08-14,-0.21899999999999997,-0.48200000000000004,-0.0211,-0.0369,0.142,0.038,-0.34,-0.157,0.0103,-0.0222
2020-08-14,-0.35200000000000004,-0.512,-0.0855,-0.182,0.0619,-0.233,-0.478,-0.146,-0.0502,-0.0801
2020-08-14,-0.22399999999999998,-0.6920000000000001,0.0775,0.0259,0.15,-0.336,-0.42100000000000004,0.16,0.20199999999999999,0.00234
2020-08-14,-0.41,-0.55,-0.131,-0.18899999999999997,-0.076,-0.46799999999999997,-0.46299999999999997,-0.19,-0.141,-0.125
2020-08-14,-0.24100000000000002,-0.579,-0.0322,-0.102,0.0482,-0.11199999999999999,-0.465,-0.0916,-0.0676,-0.0072
2020-08-14,-0.179,-0.49200000000000005,-0.019,-0.0922,0.055999999999999994,-0.0055,-0.46399999999999997,0.0359,-0.0217,-0.0232
2020-08-14,-0.155,-0.426,0.0131,0.0708,0.0784,0.0171,-0.304,-0.0956,0.0504,0.00305
2020-08-14,-0.207,-0.449,-0.00425,0.0658,0.0426,0.10099999999999999,-0.37799999999999995,-0.0278,0.0447,-0.0186
2020-08-14,-0.37,-0.564,-0.0833,-0.168,0.18600000000000003,-0.168,-0.521,-0.113,0.0691,-0.0797
2020-08-14,-0.342,-0.491,-0.0362,-0.0116,0.17,-0.0842,-0.5529999999999999,-0.0342,-0.0521,-0.0232
2020-08-14,-0.175,-0.36,0.0496,0.0312,0.131,-0.237,-0.42200000000000004,0.00023500000000000002,0.0945,0.0301
2020-08-14,-0.45399999999999996,-0.5770000000000001,-0.10099999999999999,-0.16699999999999998,0.059000000000000004,-0.21,-0.574,-0.114,-0.0735,-0.0937
2020-08-14,-0.111,-0.34,0.027999999999999997,0.0987,0.136,-0.0989,-0.45899999999999996,-0.0477,0.0645,-0.0214
2020-08-14,-0.198,-0.5820000000000001,0.0059700000000000005,-0.006670000000000001,0.19399999999999998,0.31,-0.447,-0.12,0.0474,0.0367
2020-08-14,-0.46799999999999997,-0.544,-0.158,-0.226,-0.0232,-0.157,-0.493,-0.722,-0.0798,-0.17
2020-08-14,-0.295,-0.573,-0.0982,-0.0371,0.008790000000000001,-0.18100000000000002,-0.511,-0.12300000000000001,-0.069,-0.09300000000000001
2020-08-14,-0.228,-0.642,-0.115,-0.14,0.113,-0.22899999999999998,-0.54,-0.08,-0.132,-0.125
2020-08-14,-0.281,-0.49200000000000005,-0.077,-0.0908,0.0473,-0.185,-0.491,-0.111,-0.46399999999999997,-0.0375
2020-08-14,-0.33,-0.39,-0.0666,-0.0846,0.106,-0.111,-0.489,-0.0775,0.00555,-0.0606
2020-08-14,-0.499,-0.634,-0.10099999999999999,-0.163,0.15,-0.11900000000000001,-0.514,-0.152,-0.124,-0.10400000000000001
2020-08-14,-0.39,-0.599,-0.0846,-0.179,0.121,-0.146,-0.496,-0.121,0.000959,-0.0576
2020-08-14,-0.39,-0.525,-0.0863,-0.165,0.0868,-0.209,-0.557,-0.121,-0.061,-0.0922
2020-08-14,-0.252,-0.624,-0.0864,-0.141,0.0383,-0.23600000000000002,-0.499,-0.122,-0.0123,-0.084
2020-08-14,-0.253,-0.6559999999999999,-0.00488,-0.00812,0.146,-0.0874,-0.496,-0.10300000000000001,0.0691,-0.0155
2020-08-14,-0.185,-0.358,0.0138,0.0107,0.0723,-0.231,-0.39899999999999997,-0.0839,0.0121,0.0254
2020-08-14,-0.425,-0.583,-0.10300000000000001,-0.15,0.21,-0.0855,-0.5,-0.125,-0.0354,-0.121
2020-08-14,-0.327,-0.53,-0.0529,-0.0661,0.0386,-0.109,-0.43799999999999994,-0.16,0.162,-0.0414
2020-08-14,-0.35700000000000004,-0.726,-0.11599999999999999,-0.27,0.00298,-0.187,-0.6509999999999999,-0.121,-0.22,-0.0428
2020-08-14,-0.201,-0.503,0.0395,-0.00836,0.10300000000000001,-0.0575,-0.442,-0.0339,0.121,0.0311
2020-08-14,-0.361,-0.423,-0.0888,0.0107,0.0603,-0.17,-0.531,-0.0296,-0.203,-0.10400000000000001
2020-08-14,-0.242,-0.601,-0.0019399999999999999,-0.0205,0.14,-0.218,-0.46399999999999997,-0.0926,0.0625,-0.0642
2020-08-14,-0.28800000000000003,-0.608,-0.0839,-0.2,-0.0025,-0.0856,-0.483,-0.0931,-0.0403,-0.10400000000000001
2020-08-14,-0.345,-0.434,-0.0616,-0.21,0.20199999999999999,-0.294,-0.436,-0.0923,-0.111,-0.0426
2020-08-14,-0.43,-0.652,-0.0386,0.0992,0.00374,-0.644,-0.512,-0.0198,-0.386,-0.0372
2020-08-14,-0.37200000000000005,-0.59,-0.0742,-0.138,0.0869,-0.0722,-0.515,-0.124,0.0263,-0.0637
2020-08-14,-0.496,-0.47200000000000003,-0.0853,-0.331,0.141,-0.0345,-0.485,-0.147,-0.0768,-0.0304
2020-08-14,-0.162,-0.49,0.0401,-0.0202,0.10300000000000001,-0.0296,-0.35200000000000004,-0.0759,0.036000000000000004,0.0367
2020-08-14,-0.40299999999999997,-0.226,-0.075,-0.139,0.0841,-0.174,-0.508,-0.11900000000000001,-0.11599999999999999,-0.0662
2020-08-14,-0.27699999999999997,-0.522,-0.0594,-0.275,0.057999999999999996,-0.11800000000000001,-0.48,-0.129,-0.0597,-0.0457
2020-08-15,-0.14800000000000002,-0.37200000000000005,0.0511,0.153,0.105,-0.106,-0.41600000000000004,0.00911,0.1,0.0225
2020-08-15,-0.308,-0.331,-0.13,-0.102,0.0566,-0.669,-0.552,-0.142,0.0199,-0.131
2020-08-15,-0.282,-0.613,-0.032,-0.0982,0.0993,-0.14400000000000002,-0.509,-0.0667,-0.0588,-0.0040100000000000005
2020-08-15,-0.122,-0.337,0.0406,0.10099999999999999,0.0548,0.047,-0.52,0.0068200000000000005,0.0758,0.02
2020-08-15,-0.48200000000000004,-0.6559999999999999,-0.134,-0.32,0.141,-0.172,-0.541,-0.145,-0.124,-0.11800000000000001
2020-08-15,-0.385,-0.556,-0.0943,-0.141,0.0633,-0.16,-0.56,-0.0981,-0.0731,-0.10300000000000001
2020-08-15,-0.473,-0.502,-0.141,-0.2,0.187,-0.292,-0.61,-0.14800000000000002,-0.151,-0.129
2020-08-15,-0.5660000000000001,-0.57,-0.16399999999999998,-0.28800000000000003,0.0318,-0.502,-0.509,-0.11199999999999999,0.0997,-0.185
2020-08-15,-0.597,-0.75,-0.353,-0.359,0.0202,-0.263,-0.6679999999999999,-0.344,-0.397,-0.445
2020-08-15,-0.24,-0.479,-0.0251,-0.0371,0.0607,-0.177,-0.46399999999999997,-0.066,0.0203,-0.0331
2020-08-15,-0.25,-0.532,-0.047,-0.0255,0.111,-0.11599999999999999,-0.52,-0.0691,0.019,-0.0618
2020-08-15,-0.21100000000000002,-0.47100000000000003,0.0568,0.13,0.191,-0.07200000000000001,-0.423,0.0463,0.171,0.0549
2020-08-15,-0.214,-0.445,-0.0197,0.000489,0.14300000000000002,-0.0609,-0.358,-0.19,0.0199,-0.0213
2020-08-15,-0.337,-0.509,-0.0833,-0.161,0.0617,-0.245,-0.47,-0.142,-0.0664,-0.0723
